"","state","category","acreage","year"
"53100","missouri","Fallow/Idle Cropland",36462.60827,2016
"53101","missouri","Forest",0,2016
"53102","missouri","Cherries",0,2016
"53103","missouri","Peaches",920.043978,2016
"53104","missouri","Apples",186.366172,2016
"53105","missouri","Grapes",0,2016
"53106","missouri","Christmas Trees",0,2016
"53107","missouri","Other Tree Crops",0,2016
"53108","missouri","Citrus",0,2016
"53109","missouri","Pecans",612.028288,2016
"53110","missouri","Almonds",0,2016
"53111","missouri","Walnuts",2.891122,2016
"53112","missouri","Pears",0,2016
"53113","missouri","Wetlands",0,2016
"53114","missouri","Aquaculture",0,2016
"53115","missouri","Open Water",656188.397398,2016
"53116","missouri","Perennial Ice/Snow",0,2016
"53117","missouri","Developed/Open Space",1912017.069814,2016
"53118","missouri","Developed/Low Intensity",794090.246524,2016
"53119","missouri","Developed/Med Intensity",270270.757926,2016
"53120","missouri","Developed/High Intensity",100611.935176,2016
"53121","missouri","Barren",51741.298464,2016
"53122","missouri","Deciduous Forest",17008523.878166,2016
"53123","missouri","Evergreen Forest",470895.054054,2016
"53124","missouri","Mixed Forest",159440.263238,2016
"53125","missouri","Shrubland",152802.024732,2016
"53126","missouri","Grassland/Pasture",11037272.555022,2016
"53127","missouri","Woody Wetlands",557104.75379,2016
"53128","missouri","Herbaceous Wetlands",64645.710314,2016
"53129","missouri","Pistachios",0,2016
"53130","missouri","Triticale",167.240288,2016
"53131","missouri","Carrots",0,2016
"53132","missouri","Asparagus",0,2016
"53133","missouri","Garlic",0,2016
"53134","missouri","Cantaloupes",22.461794,2016
"53135","missouri","Prunes",0,2016
"53136","missouri","Olives",0,2016
"53137","missouri","Oranges",0,2016
"53138","missouri","Honeydew Melons",0,2016
"53139","missouri","Broccoli",0,2016
"53140","missouri","Peppers",0,2016
"53141","missouri","Pomegranates",0,2016
"53142","missouri","Nectarines",0,2016
"53143","missouri","Greens",0,2016
"53144","missouri","Plums",0,2016
"53145","missouri","Strawberries",0,2016
"53146","missouri","Squash",0,2016
"53147","missouri","Apricots",0,2016
"53148","missouri","Vetch",0,2016
"53149","missouri","Dbl Crop WinWht/Corn",2964.51202,2016
"53150","missouri","Dbl Crop Oats/Corn",61.603138,2016
"53151","missouri","Lettuce",0,2016
"53152","missouri","Pumpkins",577.11243,2016
"53153","missouri","Dbl Crop Lettuce/Durum Wht",0,2016
"53154","missouri","Dbl Crop Lettuce/Cantaloupe",0,2016
"53155","missouri","Dbl Crop Lettuce/Cotton",0,2016
"53156","missouri","Dbl Crop Lettuce/Barley",0,2016
"53157","missouri","Dbl Crop Durum Wht/Sorghum",0,2016
"53158","missouri","Dbl Crop Barley/Sorghum",0,2016
"53159","missouri","Dbl Crop WinWht/Sorghum",330.25509,2016
"53160","missouri","Dbl Crop Barley/Corn",10.230124,2016
"53161","missouri","Dbl Crop WinWht/Cotton",0,2016
"53162","missouri","Dbl Crop Soybeans/Cotton",0,2016
"53163","missouri","Dbl Crop Soybeans/Oats",124.763034,2016
"53164","missouri","Dbl Crop Corn/Soybeans",51.373014,2016
"53165","missouri","Blueberries",4.003092,2016
"53166","missouri","Cabbage",0,2016
"53167","missouri","Cauliflower",0,2016
"53168","missouri","Celery",0,2016
"53169","missouri","Radishes",16.457156,2016
"53170","missouri","Turnips",0,2016
"53171","missouri","Eggplants",0,2016
"53172","missouri","Gourds",0,2016
"53173","missouri","Cranberries",0,2016
"53174","missouri","Dbl Crop Barley/Soybeans",230.622578,2016
"53175","montana","Corn",106943.269962,2016
"53176","montana","Cotton",0,2016
"53177","montana","Rice",0,2016
"53178","montana","Sorghum",6089.814902,2016
"53179","montana","Soybeans",4024.21943,2016
"53180","montana","Sunflower",18967.98426,2016
"53181","montana","Peanuts",0,2016
"53182","montana","Tobacco",0,2016
"53183","montana","Sweet Corn",0,2016
"53184","montana","Pop or Orn Corn",0,2016
"53185","montana","Mint",0,2016
"53186","montana","Barley",990061.615384,2016
"53187","montana","Durum Wheat",698543.557092,2016
"53188","montana","Spring Wheat",2367698.595116,2016
"53189","montana","Winter Wheat",2350375.881668,2016
"53190","montana","Other Small Grains",17849.787228,2016
"53191","montana","Dbl Crop WinWht/Soybeans",0,2016
"53192","montana","Rye",283.329956,2016
"53193","montana","Oats",24884.331842,2016
"53194","montana","Millet",21515.285136,2016
"53195","montana","Speltz",203.49051,2016
"53196","montana","Canola",46476.120514,2016
"53197","montana","Flaxseed",21042.253098,2016
"53198","montana","Safflower",29841.93889,2016
"53199","montana","Rape Seed",0,2016
"53200","montana","Mustard",42380.957398,2016
"53201","montana","Alfalfa",2658123.586898,2016
"53202","montana","Other Hay/Non Alfalfa",1624005.052932,2016
"53203","montana","Camelina",203.935298,2016
"53204","montana","Buckwheat",2268.196406,2016
"53205","montana","Sugarbeets",42969.634316,2016
"53206","montana","Dry Beans",97310.941034,2016
"53207","montana","Potatoes",10746.522868,2016
"53208","montana","Other Crops",243.299036,2016
"53209","montana","Sugarcane",0,2016
"53210","montana","Sweet Potatoes",0,2016
"53211","montana","Misc Vegs & Fruits",3.33591,2016
"53212","montana","Watermelons",0,2016
"53213","montana","Onions",0,2016
"53214","montana","Cucumbers",0,2016
"53215","montana","Chick Peas",0,2016
"53216","montana","Lentils",500513.042186,2016
"53217","montana","Peas",642499.824304,2016
"53218","montana","Tomatoes",0,2016
"53219","montana","Caneberries",0,2016
"53220","montana","Hops",0,2016
"53221","montana","Herbs",1258.75004,2016
"53222","montana","Clover/Wildflowers",4570.863882,2016
"53223","montana","Sod/Grass Seed",5631.460868,2016
"53224","montana","Switchgrass",0,2016
"53225","montana","Fallow/Idle Cropland",3054110.781902,2016
"53226","montana","Forest",0,2016
"53227","montana","Cherries",27.132068,2016
"53228","montana","Peaches",0,2016
"53229","montana","Apples",31.802342,2016
"53230","montana","Grapes",0,2016
"53231","montana","Christmas Trees",0,2016
"53232","montana","Other Tree Crops",0,2016
"53233","montana","Citrus",0,2016
"53234","montana","Pecans",0,2016
"53235","montana","Almonds",0,2016
"53236","montana","Walnuts",0,2016
"53237","montana","Pears",0,2016
"53238","montana","Wetlands",0,2016
"53239","montana","Aquaculture",0,2016
"53240","montana","Open Water",828555.979068,2016
"53241","montana","Perennial Ice/Snow",15123.236788,2016
"53242","montana","Developed/Open Space",954196.579792,2016
"53243","montana","Developed/Low Intensity",292208.369268,2016
"53244","montana","Developed/Med Intensity",73650.665768,2016
"53245","montana","Developed/High Intensity",11538.690296,2016
"53246","montana","Barren",489933.314818,2016
"53247","montana","Deciduous Forest",209158.665878,2016
"53248","montana","Evergreen Forest",20924872.210436,2016
"53249","montana","Mixed Forest",22227.613118,2016
"53250","montana","Shrubland",16397831.733318,2016
"53251","montana","Grassland/Pasture",37299382.37455,2016
"53252","montana","Woody Wetlands",1023573.277668,2016
"53253","montana","Herbaceous Wetlands",162261.553522,2016
"53254","montana","Pistachios",0,2016
"53255","montana","Triticale",7676.151304,2016
"53256","montana","Carrots",0,2016
"53257","montana","Asparagus",0,2016
"53258","montana","Garlic",0,2016
"53259","montana","Cantaloupes",0,2016
"53260","montana","Prunes",0,2016
"53261","montana","Olives",0,2016
"53262","montana","Oranges",0,2016
"53263","montana","Honeydew Melons",0,2016
"53264","montana","Broccoli",0,2016
"53265","montana","Peppers",0,2016
"53266","montana","Pomegranates",0,2016
"53267","montana","Nectarines",0,2016
"53268","montana","Greens",0,2016
"53269","montana","Plums",0,2016
"53270","montana","Strawberries",0,2016
"53271","montana","Squash",0,2016
"53272","montana","Apricots",0,2016
"53273","montana","Vetch",951.84632,2016
"53274","montana","Dbl Crop WinWht/Corn",0,2016
"53275","montana","Dbl Crop Oats/Corn",0,2016
"53276","montana","Lettuce",0,2016
"53277","montana","Pumpkins",0,2016
"53278","montana","Dbl Crop Lettuce/Durum Wht",0,2016
"53279","montana","Dbl Crop Lettuce/Cantaloupe",0,2016
"53280","montana","Dbl Crop Lettuce/Cotton",0,2016
"53281","montana","Dbl Crop Lettuce/Barley",0,2016
"53282","montana","Dbl Crop Durum Wht/Sorghum",0,2016
"53283","montana","Dbl Crop Barley/Sorghum",0,2016
"53284","montana","Dbl Crop WinWht/Sorghum",0,2016
"53285","montana","Dbl Crop Barley/Corn",0,2016
"53286","montana","Dbl Crop WinWht/Cotton",0,2016
"53287","montana","Dbl Crop Soybeans/Cotton",0,2016
"53288","montana","Dbl Crop Soybeans/Oats",0,2016
"53289","montana","Dbl Crop Corn/Soybeans",0,2016
"53290","montana","Blueberries",0,2016
"53291","montana","Cabbage",0,2016
"53292","montana","Cauliflower",0,2016
"53293","montana","Celery",0,2016
"53294","montana","Radishes",0,2016
"53295","montana","Turnips",0,2016
"53296","montana","Eggplants",0,2016
"53297","montana","Gourds",0,2016
"53298","montana","Cranberries",0,2016
"53299","montana","Dbl Crop Barley/Soybeans",0,2016
"53300","nebraska","Corn",10020884.6051,2016
"53301","nebraska","Cotton",0,2016
"53302","nebraska","Rice",0,2016
"53303","nebraska","Sorghum",191925.577212,2016
"53304","nebraska","Soybeans",4999717.3519,2016
"53305","nebraska","Sunflower",23292.43559,2016
"53306","nebraska","Peanuts",0,2016
"53307","nebraska","Tobacco",0,2016
"53308","nebraska","Sweet Corn",29.800796,2016
"53309","nebraska","Pop or Orn Corn",38754.600834,2016
"53310","nebraska","Mint",0,2016
"53311","nebraska","Barley",2980.969176,2016
"53312","nebraska","Durum Wheat",0,2016
"53313","nebraska","Spring Wheat",2329.354756,2016
"53314","nebraska","Winter Wheat",1265031.113742,2016
"53315","nebraska","Other Small Grains",0,2016
"53316","nebraska","Dbl Crop WinWht/Soybeans",526.406598,2016
"53317","nebraska","Rye",22510.498286,2016
"53318","nebraska","Oats",82014.681714,2016
"53319","nebraska","Millet",98127.127014,2016
"53320","nebraska","Speltz",214.387816,2016
"53321","nebraska","Canola",0,2016
"53322","nebraska","Flaxseed",0,2016
"53323","nebraska","Safflower",42.922042,2016
"53324","nebraska","Rape Seed",0,2016
"53325","nebraska","Mustard",0,2016
"53326","nebraska","Alfalfa",791260.950056,2016
"53327","nebraska","Other Hay/Non Alfalfa",122274.000352,2016
"53328","nebraska","Camelina",0,2016
"53329","nebraska","Buckwheat",366.505312,2016
"53330","nebraska","Sugarbeets",34050.078158,2016
"53331","nebraska","Dry Beans",115341.089796,2016
"53332","nebraska","Potatoes",5035.222554,2016
"53333","nebraska","Other Crops",528.630538,2016
"53334","nebraska","Sugarcane",0,2016
"53335","nebraska","Sweet Potatoes",0,2016
"53336","nebraska","Misc Vegs & Fruits",0,2016
"53337","nebraska","Watermelons",5.337456,2016
"53338","nebraska","Onions",0,2016
"53339","nebraska","Cucumbers",0,2016
"53340","nebraska","Chick Peas",0,2016
"53341","nebraska","Lentils",110.08503,2016
"53342","nebraska","Peas",40574.895724,2016
"53343","nebraska","Tomatoes",0,2016
"53344","nebraska","Caneberries",0,2016
"53345","nebraska","Hops",0,2016
"53346","nebraska","Herbs",0,2016
"53347","nebraska","Clover/Wildflowers",81.840992,2016
"53348","nebraska","Sod/Grass Seed",959.852504,2016
"53349","nebraska","Switchgrass",0,2016
"53350","nebraska","Fallow/Idle Cropland",891154.775006,2016
"53351","nebraska","Forest",0,2016
"53352","nebraska","Cherries",0,2016
"53353","nebraska","Peaches",0,2016
"53354","nebraska","Apples",14.900398,2016
"53355","nebraska","Grapes",96.518996,2016
"53356","nebraska","Christmas Trees",0,2016
"53357","nebraska","Other Tree Crops",0,2016
"53358","nebraska","Citrus",0,2016
"53359","nebraska","Pecans",0,2016
"53360","nebraska","Almonds",0,2016
"53361","nebraska","Walnuts",0,2016
"53362","nebraska","Pears",0,2016
"53363","nebraska","Wetlands",0,2016
"53364","nebraska","Aquaculture",0,2016
"53365","nebraska","Open Water",458947.158798,2016
"53366","nebraska","Perennial Ice/Snow",0,2016
"53367","nebraska","Developed/Open Space",1278253.549012,2016
"53368","nebraska","Developed/Low Intensity",348494.289122,2016
"53369","nebraska","Developed/Med Intensity",101612.485782,2016
"53370","nebraska","Developed/High Intensity",38464.599058,2016
"53371","nebraska","Barren",21770.371054,2016
"53372","nebraska","Deciduous Forest",884709.352098,2016
"53373","nebraska","Evergreen Forest",256522.805634,2016
"53374","nebraska","Mixed Forest",63648.05083,2016
"53375","nebraska","Shrubland",12593.505038,2016
"53376","nebraska","Grassland/Pasture",26113121.184714,2016
"53377","nebraska","Woody Wetlands",580846.870048,2016
"53378","nebraska","Herbaceous Wetlands",590287.717742,2016
"53379","nebraska","Pistachios",0,2016
"53380","nebraska","Triticale",4084.710598,2016
"53381","nebraska","Carrots",0,2016
"53382","nebraska","Asparagus",0,2016
"53383","nebraska","Garlic",0,2016
"53384","nebraska","Cantaloupes",0,2016
"53385","nebraska","Prunes",0,2016
"53386","nebraska","Olives",0,2016
"53387","nebraska","Oranges",0,2016
"53388","nebraska","Honeydew Melons",0,2016
"53389","nebraska","Broccoli",0,2016
"53390","nebraska","Peppers",0,2016
"53391","nebraska","Pomegranates",0,2016
"53392","nebraska","Nectarines",0,2016
"53393","nebraska","Greens",0,2016
"53394","nebraska","Plums",0,2016
"53395","nebraska","Strawberries",0,2016
"53396","nebraska","Squash",0,2016
"53397","nebraska","Apricots",0,2016
"53398","nebraska","Vetch",0,2016
"53399","nebraska","Dbl Crop WinWht/Corn",1461.795762,2016
"53400","nebraska","Dbl Crop Oats/Corn",79.839446,2016
"53401","nebraska","Lettuce",0,2016
"53402","nebraska","Pumpkins",38.029374,2016
"53403","nebraska","Dbl Crop Lettuce/Durum Wht",0,2016
"53404","nebraska","Dbl Crop Lettuce/Cantaloupe",0,2016
"53405","nebraska","Dbl Crop Lettuce/Cotton",0,2016
"53406","nebraska","Dbl Crop Lettuce/Barley",0,2016
"53407","nebraska","Dbl Crop Durum Wht/Sorghum",0,2016
"53408","nebraska","Dbl Crop Barley/Sorghum",0,2016
"53409","nebraska","Dbl Crop WinWht/Sorghum",204.824874,2016
"53410","nebraska","Dbl Crop Barley/Corn",0,2016
"53411","nebraska","Dbl Crop WinWht/Cotton",0,2016
"53412","nebraska","Dbl Crop Soybeans/Cotton",0,2016
"53413","nebraska","Dbl Crop Soybeans/Oats",24.46334,2016
"53414","nebraska","Dbl Crop Corn/Soybeans",74.946778,2016
"53415","nebraska","Blueberries",0,2016
"53416","nebraska","Cabbage",0,2016
"53417","nebraska","Cauliflower",0,2016
"53418","nebraska","Celery",0,2016
"53419","nebraska","Radishes",0,2016
"53420","nebraska","Turnips",0,2016
"53421","nebraska","Eggplants",0,2016
"53422","nebraska","Gourds",0,2016
"53423","nebraska","Cranberries",0,2016
"53424","nebraska","Dbl Crop Barley/Soybeans",0,2016
"53425","nevada","Corn",9873.626418,2016
"53426","nevada","Cotton",0,2016
"53427","nevada","Rice",0,2016
"53428","nevada","Sorghum",0,2016
"53429","nevada","Soybeans",0,2016
"53430","nevada","Sunflower",0,2016
"53431","nevada","Peanuts",0,2016
"53432","nevada","Tobacco",0,2016
"53433","nevada","Sweet Corn",0,2016
"53434","nevada","Pop or Orn Corn",0,2016
"53435","nevada","Mint",127.654156,2016
"53436","nevada","Barley",1257.193282,2016
"53437","nevada","Durum Wheat",0,2016
"53438","nevada","Spring Wheat",2663.835332,2016
"53439","nevada","Winter Wheat",12337.974332,2016
"53440","nevada","Other Small Grains",0,2016
"53441","nevada","Dbl Crop WinWht/Soybeans",0,2016
"53442","nevada","Rye",160.568468,2016
"53443","nevada","Oats",2030.234826,2016
"53444","nevada","Millet",0,2016
"53445","nevada","Speltz",0,2016
"53446","nevada","Canola",0,2016
"53447","nevada","Flaxseed",0,2016
"53448","nevada","Safflower",0,2016
"53449","nevada","Rape Seed",0,2016
"53450","nevada","Mustard",0,2016
"53451","nevada","Alfalfa",272461.783614,2016
"53452","nevada","Other Hay/Non Alfalfa",130344.901006,2016
"53453","nevada","Camelina",0,2016
"53454","nevada","Buckwheat",0,2016
"53455","nevada","Sugarbeets",0,2016
"53456","nevada","Dry Beans",0,2016
"53457","nevada","Potatoes",2196.807932,2016
"53458","nevada","Other Crops",1532.517054,2016
"53459","nevada","Sugarcane",0,2016
"53460","nevada","Sweet Potatoes",0,2016
"53461","nevada","Misc Vegs & Fruits",0,2016
"53462","nevada","Watermelons",0,2016
"53463","nevada","Onions",0,2016
"53464","nevada","Cucumbers",0,2016
"53465","nevada","Chick Peas",0,2016
"53466","nevada","Lentils",0,2016
"53467","nevada","Peas",5855.856414,2016
"53468","nevada","Tomatoes",0,2016
"53469","nevada","Caneberries",0,2016
"53470","nevada","Hops",0,2016
"53471","nevada","Herbs",227.95385,2016
